run_uuid,run_name,step,start_time,status,best_epoch,best_val_f1,train_CE,train_DSC,train_HGR,train_acc,train_f1,train_loss,val_CE,val_DSC,val_HGR,val_acc,val_f1,val_loss
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,10,1773979264154,FINISHED,,,1.444759563497595,0.5172812268540666,-29.628990730079444,0.40493493324319757,0.3628862365005345,-8.330713246319744,1.4565962096478076,0.5163982339361881,-30.511551471466714,0.4082044384667115,0.3358273028686568,-8.593812597558854
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,11,1773979264154,FINISHED,,,1.4211850340301926,0.5170421664779251,-29.980097662435995,0.4132161568362346,0.3687737211771771,-8.442087637411582,1.466692497121527,0.5188681337427585,-30.866842797461977,0.3954270342972428,0.348439607506243,-8.697153984232152
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,12,1773979264154,FINISHED,,,1.4129732802107526,0.5176354649904612,-30.328283031566723,0.4176102754774379,0.3787552035929246,-8.548529279554213,1.4222300686734788,0.5175869731192894,-31.223194122314453,0.4344317417619368,0.39149451454369216,-8.815576675090384
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,13,1773979264154,FINISHED,,,1.3882687871520583,0.517208680913255,-30.679333640433647,0.4262295081967213,0.3875639494940031,-8.660243101377745,1.4166790031372232,0.5182844882315778,-31.584632792371384,0.433759246805649,0.387025805708058,-8.925321903634579
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,14,1773979264154,FINISHED,,,1.3698164366387031,0.5168262294820837,-31.035750909753748,0.44566503295588983,0.41205649875267136,-8.772057321909312,1.4044647216796875,0.518626315162537,-31.957374491590134,0.4357767316745124,0.3763280278821085,-9.040223628916639
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,15,1773979264154,FINISHED,,,1.3553658839818594,0.5168569184638359,-31.41765188268713,0.4460030420821362,0.4091910286141954,-8.890391958082045,1.3751394786733262,0.5182386490892856,-32.38123086158266,0.4525891055817081,0.42070486409988994,-9.17492724479513
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,16,1773979264154,FINISHED,,,1.344292999602653,0.5164385160884342,-32.07167035695669,0.4529322291701876,0.42757703181616585,-9.089993770702465,1.380547840544518,0.5185016862889553,-33.55040781548683,0.4465366509751177,0.4090448396788053,-9.525264597953633
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,17,1773979264154,FINISHED,,,1.3112707569792463,0.5145529057528522,-33.24329866976351,0.4737197904343417,0.4475626538643683,-9.451239678666399,1.3394541879917712,0.515010120386773,-34.42653899497174,0.4667114996637525,0.43878462352689623,-9.800276898323222
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,18,1773979264154,FINISHED,,,1.2837461909732304,0.5140962462167482,-33.940985045561916,0.48690214635795165,0.46577264550439146,-9.667927587354505,1.3281017732112965,0.5128559317994625,-35.04165633181308,0.4667114996637525,0.4481725901872715,-9.989040719701888
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,19,1773979264154,FINISHED,,,1.2532373988950574,0.513647888963287,-34.496872051342116,0.4999154977184384,0.4841250851866471,-9.842663831968565,1.295404223685569,0.5140303899633124,-35.5778233954247,0.47276395427034296,0.45677080051774943,-10.157620227083246
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,20,1773979264154,FINISHED,,,1.230120559640833,0.5142218061395594,-34.99498453913508,0.4967044110190975,0.48422218739031997,-9.997781794780009,1.2839725359957268,0.5169947141028465,-36.06097493273147,0.48486886348352387,0.46570753606627463,-10.304345232375125
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,21,1773979264154,FINISHED,,,1.2116136212606687,0.514557143965283,-35.462583861479885,0.5159709312151428,0.5032601340172778,-10.142728114772487,1.2669723667996995,0.5163268015739766,-36.533740591495594,0.4909213180901143,0.4819087823536477,-10.45094737600773
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,22,1773979264154,FINISHED,,,1.1952575561162588,0.5143736410785366,-35.90890026608029,0.5142808855839107,0.5054387131308746,-10.280996271081873,1.307773785388216,0.5223852535511585,-36.98399515354887,0.45729657027572296,0.44378265643814857,-10.57387100382054
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,23,1773979264154,FINISHED,,,1.177187794930226,0.5148120240585224,-36.34158514899177,0.5250971776237958,0.5165082893216549,-10.415286595112569,1.2481334704033873,0.5177912033618765,-37.4180387943349,0.5137861466039004,0.5066485157656312,-10.720818641337942
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,24,1773979264154,FINISHED,,,1.1706932164527275,0.5151711001589492,-36.76443974262959,0.5259422004394119,0.520288346393776,-10.543890246829472,1.2264404829512252,0.5201281486673558,-37.846545199130446,0.5110961667787491,0.4919498540120298,-10.853843790419559
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,25,1773979264154,FINISHED,,,1.1467228364300084,0.5152160030764502,-37.183857541470914,0.538448538110529,0.5308245862006699,-10.675780069505846,1.2947557340277003,0.5246176618210813,-38.27019330288501,0.46267652992602554,0.435138265879889,-10.962910652160645
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,26,1773979264154,FINISHED,,,1.1356631797713201,0.5154454700044684,-37.6044245333285,0.5521379077235086,0.5463253587342178,-10.804845897571461,1.2497390483288056,0.5166771513350467,-38.706282108388045,0.4929388029589778,0.4764459867839438,-11.108519716465727
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,27,1773979264154,FINISHED,,,1.130586784916955,0.5150365504058632,-38.02208567438899,0.5528139259760013,0.5486692228289335,-10.931901668857885,1.2975473739999406,0.5294812391413019,-39.12995594105822,0.48150638870208473,0.4718129702810699,-11.218667862263132
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,28,1773979264154,FINISHED,,,1.1110081547015422,0.5156669714966335,-38.44076344258077,0.5671793138414737,0.5639237658389027,-11.062250023919184,1.1914145768956934,0.5175325413967701,-39.56581456610497,0.543375924680565,0.5384706562239635,-11.38065494375026
04e8cb5ce278462a83bf31d419d4e60a,SpikEmo_T8_dim256_h4_lr2.944032680526903e-05_bs32_20260320_093104,29,1773979264154,FINISHED,,,1.0981413799363213,0.5164147599323375,-38.864412936648804,0.5722494507351699,0.5696730501793807,-11.192436512096508,1.1775214278951605,0.5206597669327513,-39.999064100549575,0.5373234700739744,0.5299186550916252,-11.51287967600721
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,0,1773964889711,FINISHED,29.0,0.7026463771226071,1.7862815689396214,0.5362841103527997,-22.948278940690532,0.19841135710664187,0.1787271119251367,-1.8439285977466686,1.7791472876325567,0.5356810473381205,-24.886185706929957,0.26227303295225285,0.1424547980447979,-2.0939321746217443
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,1,1773964889711,FINISHED,,,1.7409392833709716,0.5325144065392984,-24.45621117256783,0.2971100219705932,0.23528949004481103,-2.0589985957016816,1.6683421109585053,0.526595246284566,-25.145443733702315,0.37794216543375925,0.3040632811675013,-2.1840310401104865
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,2,1773964889711,FINISHED,,,1.5703755359391909,0.5212449064125886,-24.77827621666161,0.3719790434341727,0.309424205798219,-2.1868431271733466,1.5078753334410646,0.5190626078463615,-25.658857507908596,0.4021519838601211,0.35767236071526765,-2.329857811014703
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,3,1773964889711,FINISHED,,,1.4662585657996101,0.5176672374879991,-25.368589329075167,0.4103430792631401,0.3739080138500427,-2.3136416564116606,1.4578228301190315,0.519340215845311,-26.3226507065144,0.4108944182918628,0.3466738996000094,-2.4383379753599774
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,4,1773964889711,FINISHED,,,1.4111849159807772,0.5172449012060423,-25.96751202763738,0.43941186412033123,0.41220557176930356,-2.4165782206767314,1.408299096087192,0.5175533763905789,-26.891920008557907,0.4418291862811029,0.38522772997523225,-2.5353510734882763
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,5,1773964889711,FINISHED,,,1.3548779925784549,0.5160256173159625,-26.49162961598989,0.4620584755788406,0.4421549077901446,-2.5109134480759905,1.3510951970485932,0.5179837193894894,-27.386671147447952,0.4754539340954943,0.4558425344600936,-2.625745874770144
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,6,1773964889711,FINISHED,,,1.3040754356899777,0.5164218063290055,-26.95257062138738,0.4865641372317053,0.47442835874609635,-2.5939269233394313,1.3310916411115767,0.522862803428731,-27.818481120657413,0.4821788836583726,0.46758369661775007,-2.68841105319084
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,7,1773964889711,FINISHED,,,1.2578319787979126,0.5167657984269632,-27.368483981570684,0.504478620922765,0.49610412690278355,-2.6690316689980995,1.2753409274080967,0.5195799324106662,-28.244997430354992,0.5030262273032953,0.4827230661771139,-2.7708744749109795
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,8,1773964889711,FINISHED,,,1.2146906134244557,0.5176691309825794,-27.749618808643238,0.5230691228663173,0.5165318620865137,-2.7379973888397218,1.2475756216556468,0.5219950885214704,-28.59091791193536,0.5305985205110961,0.5185006887868515,-2.827336630922683
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,9,1773964889711,FINISHED,,,1.1752685034597241,0.5181799898276458,-28.08628952438767,0.5538279533547406,0.5497450169451757,-2.7996646868216026,1.2255716298488861,0.5197333655458816,-28.943489845762862,0.5406859448554135,0.5348721779012473,-2.8836763818213282
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,10,1773964889711,FINISHED,,,1.1242586957441794,0.5191447312767441,-28.42471141299686,0.57647456481325,0.5729614628168263,-2.8669844807805243,1.2015284692987482,0.5190878370974926,-29.29696793251849,0.5460659045057162,0.5466790363190794,-2.9404890892353466
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,11,1773964889711,FINISHED,,,1.0802266694403984,0.5212806672663302,-28.74538810317581,0.5891499070474903,0.5867685557110206,-2.9282170476140204,1.1531375151999452,0.521461915462575,-29.60692430049815,0.5608607935440484,0.5626040891683072,-3.0023753490853817
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,12,1773964889711,FINISHED,,,1.0457126456338006,0.5239485183277646,-29.055199587022937,0.6060503633598107,0.6043905618761138,-2.983256512719232,1.1763518249734919,0.5356229378822002,-29.919234174363158,0.5601882985877606,0.5443873785484324,-3.0253301021900585
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,13,1773964889711,FINISHED,,,1.002143842787356,0.525797442165581,-29.361673344792546,0.6231198242352544,0.6215641482067371,-3.0425713745323386,1.0663422422206148,0.5275634400388027,-30.226836671220497,0.6072629455279085,0.6099828129815442,-3.120789497456652
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,14,1773964889711,FINISHED,,,0.9632778373924462,0.5293025332528192,-29.644450471207904,0.6381612303532196,0.637359724366797,-3.0959545431910334,1.0428222709513726,0.5292904884257215,-30.522267240159056,0.6146603900470746,0.6163903912278743,-3.1690478933618422
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,15,1773964889711,FINISHED,,,0.9282645370509174,0.5313863380535229,-29.929177072885874,0.6545546729761703,0.6535276047800791,-3.148274395916913,1.029071016514555,0.5383297306426028,-30.798182588942506,0.624747814391392,0.616136492108822,-3.2072545264629606
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,16,1773964889711,FINISHED,,,0.9071710841075794,0.5338966585494377,-30.202709703187686,0.6619908737535913,0.66096867707248,-3.19227070292911,1.0381662059337535,0.5396728769261786,-31.058482190395925,0.6099529253530599,0.608885299579971,-3.2354166761357734
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,17,1773964889711,FINISHED,,,0.8758546368495838,0.537512899089504,-30.461333599606075,0.6746662159878317,0.6736971871135113,-3.2388879402263746,0.9990603949161286,0.5438817917032445,-31.326692824668072,0.6274377942165433,0.6219378680208443,-3.2867905332687055
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,18,1773964889711,FINISHED,,,0.8494969309987248,0.5386857390403748,-30.712046411875132,0.6895386175426736,0.6887003882388256,-3.2830510706514926,0.9755847010206669,0.537907119761122,-31.5893286035416,0.6294552790854069,0.6310068216847624,-3.333855613749078
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,19,1773964889711,FINISHED,,,0.8243610388523823,0.5415672617989618,-30.962281160096865,0.6986648639513267,0.6981736068968665,-3.3258975286741514,0.957799881696701,0.5452998825844299,-31.84265891541826,0.6469401479488904,0.6419848414930637,-3.3717837282951844
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,20,1773964889711,FINISHED,,,0.79056404152432,0.5444980521459837,-31.21257837656382,0.7174243704580023,0.7165961349961227,-3.372923250456114,0.9035933246003821,0.5453957699714823,-32.096763894913046,0.6637525218560861,0.6614456483654745,-3.430271153754376
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,21,1773964889711,FINISHED,,,0.7781383851089994,0.5478899910643295,-31.463440281636007,0.7197904343417272,0.719699523755556,-3.409501214929529,0.9464953865142579,0.5558103120073359,-32.33116872259911,0.6274377942165433,0.6207513175178756,-3.435255806496803
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,22,1773964889711,FINISHED,,,0.7620918615444287,0.5493343346827739,-31.705187813011374,0.7208044617204664,0.7205786911294817,-3.4474303451744284,0.9356222254164676,0.5492771775164502,-32.58580646109074,0.6543375924680565,0.6521945505821639,-3.4754241172303546
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,23,1773964889711,FINISHED,,,0.7239942302574982,0.5530447773031286,-31.9443989934148,0.7498732465776576,0.7493925527649661,-3.494824408196114,0.9050948867138396,0.5555023449532529,-32.830739690902384,0.6543375924680565,0.6462280911532715,-3.518904335955356
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,24,1773964889711,FINISHED,,,0.7197024355063567,0.5540008448265694,-32.18541621646366,0.73364880851783,0.7329199392269191,-3.527163368946797,0.8908749565165094,0.5589992251801998,-33.06613897770009,0.6792199058507061,0.6777554951929999,-3.554344268555337
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,25,1773964889711,FINISHED,,,0.689086899080792,0.5582151300198323,-32.4292345201647,0.757647456481325,0.757568621255704,-3.5713269298141066,0.8582959479474007,0.5558812402664347,-33.333313637591424,0.6866173503698723,0.6871503829577016,-3.6052792427387645
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,26,1773964889711,FINISHED,,,0.6733269639917322,0.5606358856768221,-32.66477386887009,0.757647456481325,0.7571765515621386,-3.6079484308088148,0.8447541093572657,0.5584846291136234,-33.58191494231529,0.6919973100201748,0.69181161502301,-3.642416700403741
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,27,1773964889711,FINISHED,,,0.6626979848823031,0.5621096208288863,-32.902253620044604,0.7581544701706946,0.7578158052166903,-3.642702494440852,0.8304872443067267,0.5634625008765687,-33.81392718375997,0.6967047747141897,0.6947850948927717,-3.6768725730003196
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,28,1773964889711,FINISHED,,,0.625532311040002,0.565525014658232,-33.13351727047482,0.7747169173567686,0.7744442872821996,-3.6887502824937974,0.8138205624641256,0.5622020021398016,-34.07036176640937,0.7047747141896435,0.7026463771226071,-3.718020921057843
0c5e185062df4071aeabcff4837af0fd,SpikEmo_T8_dim256_h4_lr2.0457789549775295e-05_bs32_20260320_053129,29,1773964889711,FINISHED,,,0.6168360703700297,0.5676729617892085,-33.38354030299831,0.7786040223086024,0.7785876860157102,-3.7239012228476036,0.8285105012832804,0.564267911809556,-34.31941961734853,0.6973772696704774,0.6965275065814898,-3.741766077406863
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,0,1773897354794,FINISHED,29.0,0.7157599919161736,1.788579909221546,0.5364665888451241,-23.94815777765738,0.1994253844853811,0.17888550111052032,-3.9676708504960345,1.7699239203270445,0.5349241571223482,-25.60023993634163,0.2703429724277068,0.14130272703817748,-4.319929406998005
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,1,1773897354794,FINISHED,,,1.6143160646026198,0.5246253777194667,-25.73977286880081,0.34122021294574956,0.28118703329399974,-4.424463488604571,1.4981116753943422,0.5203808723612035,-27.11155051373421,0.4041694687289845,0.3624098603407753,-4.764641295088098
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,2,1773897354794,FINISHED,,,1.455584910753611,0.5206776399870177,-26.999242854762723,0.40510393780632076,0.37149741482181137,-4.760944621627395,1.4307672546264973,0.5176473202857566,-28.168391248013112,0.43644922663080027,0.3956503378447424,-5.016255662796345
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,3,1773897354794,FINISHED,,,1.3717916830165966,0.5196587138884776,-27.96465239653716,0.4389048504309616,0.4198422471658278,-5.000636822468525,1.3904454479826258,0.5294309841825607,-29.079760774653007,0.429724277067922,0.3761847752874966,-5.220356647004473
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,4,1773897354794,FINISHED,,,1.3072887710622838,0.5192535500268678,-29.018927837062527,0.468987662666892,0.45366109958756,-5.249635675791148,1.326878958560051,0.517021007994388,-30.44186320203416,0.4754539340954943,0.4510347729664709,-5.536793384146183
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,5,1773897354794,FINISHED,,,1.2797298560271393,0.5173383648331101,-30.288198811299093,0.48217001859050196,0.4687332329942308,-5.5266450340683395,1.3019675282721823,0.5204176725225246,-31.50694222145892,0.4855413584398117,0.46878967247267894,-5.768423851500166
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,6,1773897354794,FINISHED,,,1.2565278784648792,0.5184425292788325,-31.184165676220044,0.4941693425722494,0.48415781320496454,-5.723115075601114,1.2887624869955348,0.5229902153319501,-32.320906456480635,0.4855413584398117,0.47222904157707957,-5.942744792775905
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,7,1773897354794,FINISHED,,,1.2281054593421317,0.5188827424436002,-31.937507845904378,0.5080277167483522,0.4994939726726402,-5.89260479952838,1.2658545831416517,0.5208410341688927,-33.06910234816531,0.4976462676529926,0.47902192892381396,-6.109458700139472
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,8,1773897354794,FINISHED,,,1.1974068206709785,0.5201580862741213,-32.63536873894769,0.5294912962649991,0.5225874098470819,-6.051353720072154,1.2437393183403826,0.5238800194669277,-33.75240179832945,0.5258910558170814,0.5170188927330939,-6.260623099956106
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,9,1773897354794,FINISHED,,,1.1750676135759095,0.5201952873049556,-33.29316666061814,0.5340544194693256,0.5282945837953559,-6.198312004192456,1.2148758819762697,0.523346836262561,-34.41315614416244,0.515803631472764,0.5076008866102836,-6.4114087693234705
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,10,1773897354794,FINISHED,,,1.1531406457359727,0.5218647199708062,-33.92955588263435,0.5475747845191821,0.5427175209843375,-6.340096788148622,1.2090178436421333,0.5210172787625739,-35.05680514396505,0.5279085406859448,0.5223358825676255,-6.5485619179745935
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,11,1773897354794,FINISHED,,,1.1176334252228608,0.5222723793339085,-34.54103430670661,0.5612641541321616,0.5583690836474522,-6.483421408163535,1.1580712097756407,0.5228497867888593,-35.667916155876,0.5554808338937458,0.5532063986391357,-6.698503210189495
1309efc1294f464098777d8936a1e6b3,SpikEmo_T8_dim256_h4_lr5.2269211741254356e-05_bs32_20260319_104554,12,1773897354794,FINISHED,,,1.0731215889389452,0.5234843215426883,-35.14496055809227,0.5901639344262295,0.588729699282009,-6.629089909630853,1.1326856384886073,0.527162843562187,-36.28162424615089,0.5554808338937458,0.5499969536590518,-6.83631335928085
